id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,clustered_label
101208087.0,146,146,146,146,146,146,146,146,146,146,146,230,146,146,146,146,146,146,0.664
102205089.0,146,146,146,146,146,146,146,146,146,146,146,144,146,146,146,146,146,141,0.6615
101208066.0,146,146,146,141,141,146,146,146,144,146,144,146,146,146,146,146,450,146,0.54
101208030.0,146,142,146,146,146,146,146,146,146,144,146,146,146,144,146,146,146,146,0.6615
102208075.0,146,146,146,130,146,630,146,146,146,146,146,153,146,146,146,146,146,230,0.742
102205037.0,146,146,146,146,146,146,146,146,146,144,115,230,146,146,146,146,144,161,0.664
102104031.0,146,146,144,146,113,146,146,146,113,142,144,154,146,146,166,146,146,462,0.23
101208085.0,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,0.6615
101208069.0,146,146,143,115,146,143,146,630,144,146,146,152,146,146,146,146,461,142,0.52
102208088.0,146,146,146,146,146,440,146,144,146,146,146,161,146,146,146,146,146,210,0.764
102208081.0,146,146,146,146,146,146,146,146,146,144,146,146,146,146,146,146,146,142,0.6615
102208058.0,146,146,146,146,146,143,146,146,146,146,146,152,146,146,146,146,146,260,0.665
102208049.0,146,146,146,146,146,660,143,115,146,146,146,115,146,146,146,146,146,146,0.742
102208033.0,146,146,146,146,146,610,146,146,146,146,146,113,146,146,146,146,146,146,0.742
102208008.0,146,146,146,143,143,146,146,146,146,146,146,146,146,146,146,146,146,146,0.6615
101208074.0,146,146,146,146,146,143,146,146,146,146,146,153,146,146,146,146,146,122,0.6617
99304030.0,146,146,146,146,144,146,146,146,141,130,144,540,146,146,146,146,146,145,0.111
99203054.0,146,141,166,123,146,145,146,146,151,121,152,121,146,146,166,146,146,146,0.662
103302104.0,146,130,146,146,146,540,146,146,144,144,146,410,146,146,146,146,146,540,0.31
103302103.0,146,146,146,130,146,121,146,146,146,146,122,410,146,122,146,146,123,465,0.22
102306046.0,146,146,166,144,141,143,146,141,146,146,121,220,520,141,122,146,146,230,0.67
102306041.0,146,146,121,141,141,146,146,144,146,146,123,145,146,146,146,146,540,162,0.54
102209035.0,146,146,144,146,146,163,144,146,146,142,142,530,146,146,146,146,146,152,0.111
102208090.0,146,146,146,144,144,462,144,465,420,141,146,142,146,146,142,146,146,463,0.75
102208089.0,146,146,146,146,144,660,146,146,144,146,144,142,146,146,450,146,146,146,0.743
102208086.0,146,146,146,146,123,141,146,141,146,141,130,146,141,141,141,146,146,121,0.6617
102208085.0,146,146,146,143,146,461,146,146,145,146,146,146,146,146,146,146,146,146,0.761
102208084.0,146,146,122,146,146,141,146,146,146,146,111,141,146,146,146,462,146,440,0.26
102208083.0,146,144,146,146,146,630,146,146,163,142,146,152,122,146,146,146,146,152,0.742
102208082.0,146,146,146,146,141,115,146,146,146,146,143,166,144,146,146,146,146,145,0.6619
102208078.0,146,144,144,146,144,630,146,146,146,146,141,144,462,144,123,146,146,260,0.73
102208074.0,146,146,146,144,146,146,146,146,146,146,143,620,146,146,146,144,146,260,0.114
102208073.0,146,146,630,113,146,145,111,146,145,146,146,230,146,146,146,146,146,146,0.68
102208068.0,146,146,123,146,146,630,146,146,144,146,146,163,146,146,146,146,144,145,0.742
102208066.0,146,123,144,146,141,450,142,146,144,146,143,123,146,144,161,146,144,210,0.764
102208065.0,146,146,146,123,146,146,146,144,146,146,146,146,146,146,121,146,146,146,0.6612
102208064.0,146,146,146,146,146,115,146,146,146,146,146,420,146,146,146,146,146,146,0.113
102208063.0,146,146,146,121,141,143,146,141,146,146,650,154,146,520,146,510,146,520,0.81
102208062.0,146,146,142,146,146,143,146,146,146,461,144,440,146,146,146,146,144,146,0.13
102208061.0,146,144,146,146,146,410,121,146,146,146,146,146,146,146,146,146,146,146,0.762
102208060.0,146,146,146,146,340,111,146,146,146,146,146,141,146,146,146,146,146,146,0.666
102208059.0,146,130,142,146,144,440,440,163,166,146,143,260,163,146,146,146,130,146,0.72
102208057.0,146,144,146,146,660,630,146,146,146,146,146,162,146,146,146,146,146,146,0.41
102208056.0,146,146,420,146,520,450,146,123,146,146,146,154,146,144,146,146,146,660,0.44
102208055.0,146,146,146,420,146,111,143,146,146,146,143,143,146,146,146,146,146,143,0.63
102208054.0,146,146,122,465,144,440,146,146,146,146,146,430,146,144,146,146,146,230,0.34
102208053.0,146,146,146,146,146,660,146,146,146,122,146,146,146,146,146,146,146,146,0.742
102208052.0,146,146,146,141,146,450,144,146,144,146,114,230,146,146,130,146,146,166,0.766
102208046.0,146,146,146,146,166,640,146,146,115,146,161,146,146,146,146,146,144,230,0.742
102208045.0,146,146,144,146,146,146,146,146,151,146,146,152,146,146,146,146,146,152,0.6615
102208044.0,146,146,146,146,146,650,146,163,146,145,240,230,146,146,146,146,152,141,0.741
102208043.0,146,146,146,146,146,146,146,146,146,146,146,146,146,146,152,146,146,154,0.6615
102208042.0,146,123,465,146,430,146,146,146,146,146,146,146,146,146,146,146,146,420,0.46
